idx,datetime,open,high,low,close
245,2026-08-14 00:30:00.000000,182.0,182.0,179.0,182.0
246,2026-08-14 00:36:00.000000,182.0,185.5,182.5,183.0
247,2026-08-14 00:39:00.000000,183.0,185.0,182.0,183.0
248,2026-08-14 00:45:00.000000,183.0,181.5,178.0,181.5
249,2026-08-14 00:51:00.000000,181.5,184.0,181.0,183.0
250,2026-08-14 00:57:00.000000,183.0,183.0,180.5,181.0
251,2026-08-14 01:03:00.000000,181.0,180.5,176.0,179.0
252,2026-08-14 01:09:00.000000,179.0,177.5,173.0,176.5
253,2026-08-14 01:12:00.000000,176.5,179.5,175.0,179.0
254,2026-08-14 01:15:00.000000,179.0,184.0,179.0,184.0
255,2026-08-14 01:21:00.000000,184.0,184.5,181.0,183.0
256,2026-08-14 01:30:00.000000,183.0,183.0,178.0,182.0
257,2026-08-14 01:36:00.000000,182.0,184.0,181.5,182.0
258,2026-08-14 01:39:00.000000,182.0,183.5,180.5,183.5
259,2026-08-14 01:42:00.000000,183.5,186.0,182.0,182.0
260,2026-08-14 01:48:00.000000,182.0,181.5,179.0,180.5
261,2026-08-14 01:51:00.000000,180.5,183.5,180.5,183.0
262,2026-08-14 01:54:00.000000,183.0,188.0,182.0,188.0
263,2026-08-14 01:57:00.000000,188.0,189.5,185.5,189.5
264,2026-08-14 02:03:00.000000,189.5,191.0,186.0,185.5
265,2026-08-14 02:06:00.000000,185.5,188.0,185.5,187.0
266,2026-08-14 02:09:00.000000,187.0,187.0,183.5,184.5
267,2026-08-14 02:12:00.000000,184.5,185.0,178.0,178.5
268,2026-08-14 02:15:00.000000,178.5,180.5,176.5,180.5
269,2026-08-14 02:18:00.000000,180.5,181.5,179.5,181.0
270,2026-08-14 02:21:00.000000,181.0,183.5,181.0,182.5
271,2026-08-14 02:27:00.000000,182.5,188.5,184.5,185.5
272,2026-08-14 09:00:00.000000,199.0,211.0,192.0,209.0
273,2026-08-14 09:09:00.000000,209.0,224.5,211.0,213.5
274,2026-08-14 09:12:00.000000,213.5,213.5,204.0,208.0
275,2026-08-14 09:18:00.000000,208.0,215.0,205.5,204.0
276,2026-08-14 09:21:00.000000,204.0,211.0,199.0,210.5
277,2026-08-14 09:24:00.000000,210.5,215.0,204.0,206.0
278,2026-08-14 09:27:00.000000,206.0,208.5,203.5,208.0
279,2026-08-14 09:30:00.000000,208.0,218.0,206.5,217.5
280,2026-08-14 09:33:00.000000,217.5,222.0,213.0,215.0
281,2026-08-14 09:39:00.000000,215.0,211.0,206.0,208.0
282,2026-08-14 09:45:00.000000,208.0,209.5,201.0,211.5
283,2026-08-14 09:48:00.000000,211.5,216.5,210.0,210.5
284,2026-08-14 09:54:00.000000,210.5,212.0,206.0,212.0
285,2026-08-14 09:57:00.000000,212.0,222.5,212.0,217.5
286,2026-08-14 10:06:00.000000,217.5,217.5,208.0,214.5
287,2026-08-14 10:09:00.000000,214.5,220.5,214.0,219.0
288,2026-08-14 10:30:00.000000,219.0,225.0,216.5,208.0
289,2026-08-14 10:42:00.000000,208.0,209.0,203.0,206.0
290,2026-08-14 10:45:00.000000,206.0,212.5,204.0,212.0
291,2026-08-14 10:54:00.000000,212.0,213.5,207.0,209.0
292,2026-08-14 11:00:00.000000,209.0,220.0,211.5,211.5
293,2026-08-14 11:03:00.000000,211.5,214.0,204.5,208.0
294,2026-08-14 11:06:00.000000,208.0,209.0,203.0,205.5
295,2026-08-14 11:09:00.000000,205.5,211.0,205.5,208.5
296,2026-08-14 11:15:00.000000,208.5,207.5,203.0,204.5
297,2026-08-14 11:18:00.000000,204.5,206.5,200.5,201.5
298,2026-08-14 11:21:00.000000,201.5,203.5,200.0,200.5
299,2026-08-14 11:27:00.000000,200.5,200.0,194.5,199.0
300,2026-08-14 13:33:00.000000,208.0,232.5,216.5,217.0
301,2026-08-14 13:45:00.000000,217.0,215.0,206.0,209.5
302,2026-08-14 13:48:00.000000,209.5,210.5,199.0,199.5
303,2026-08-14 13:57:00.000000,199.5,193.5,188.5,188.5
304,2026-08-14 14:03:00.000000,188.5,188.5,184.0,188.5
305,2026-08-14 14:09:00.000000,188.5,190.5,186.0,185.5
306,2026-08-14 14:15:00.000000,185.5,179.5,173.5,177.0
307,2026-08-14 14:18:00.000000,177.0,182.0,177.0,181.5
308,2026-08-14 14:24:00.000000,181.5,179.5,175.0,177.5
309,2026-08-14 14:36:00.000000,177.5,185.0,181.0,183.5
310,2026-08-14 14:39:00.000000,183.5,187.0,183.5,184.5
311,2026-08-14 14:42:00.000000,184.5,186.0,181.0,181.0
312,2026-08-14 14:48:00.000000,181.0,183.5,180.0,182.5
313,2026-08-14 14:51:00.000000,182.5,182.5,178.5,178.5
314,2026-08-14 14:54:00.000000,178.5,181.0,177.5,178.5
315,2026-08-14 14:57:00.000000,178.5,179.0,174.0,174.0
316,2026-08-14 21:00:00.000000,147.5,147.5,132.0,138.0
317,2026-08-14 21:03:00.000000,138.0,138.0,128.5,131.0
318,2026-08-14 21:06:00.000000,131.0,132.0,128.0,131.0
319,2026-08-14 21:09:00.000000,131.0,133.0,129.0,131.0
320,2026-08-14 21:15:00.000000,131.0,136.0,130.5,131.0
321,2026-08-14 21:18:00.000000,131.0,134.0,129.0,130.0
322,2026-08-14 21:21:00.000000,130.0,131.0,125.5,126.0
323,2026-08-14 21:27:00.000000,126.0,125.0,120.5,124.0
324,2026-08-14 21:42:00.000000,124.0,118.5,114.5,116.5
325,2026-08-14 21:45:00.000000,116.5,120.5,116.0,119.0
326,2026-08-14 21:48:00.000000,119.0,122.0,118.0,119.5
327,2026-08-14 21:51:00.000000,119.5,121.5,117.5,118.5
328,2026-08-14 22:03:00.000000,118.5,114.0,110.0,111.5
329,2026-08-14 22:06:00.000000,111.5,112.0,109.0,110.5
330,2026-08-14 22:09:00.000000,110.5,114.0,110.5,112.0
331,2026-08-14 22:12:00.000000,112.0,112.5,108.5,111.5
332,2026-08-14 22:18:00.000000,111.5,114.5,111.0,113.5
333,2026-08-14 22:21:00.000000,113.5,115.0,111.5,112.5
334,2026-08-14 22:27:00.000000,112.5,110.5,106.5,110.0
335,2026-08-14 22:33:00.000000,110.0,111.0,109.0,111.0
336,2026-08-14 22:39:00.000000,111.0,113.0,110.5,112.5
337,2026-08-14 22:48:00.000000,112.5,118.5,115.0,115.0
338,2026-08-14 22:54:00.000000,115.0,117.0,112.0,116.5
339,2026-08-14 22:57:00.000000,116.5,117.5,115.0,117.0
340,2026-08-14 23:00:00.000000,117.0,117.0,111.0,112.5
341,2026-08-14 23:03:00.000000,112.5,115.5,110.5,115.0
342,2026-08-14 23:09:00.000000,115.0,118.0,114.0,114.0
343,2026-08-14 23:12:00.000000,114.0,115.5,112.0,114.5
344,2026-08-14 23:15:00.000000,114.5,116.0,112.5,115.0
345,2026-08-14 23:18:00.000000,115.0,119.0,115.0,118.0
346,2026-08-14 23:21:00.000000,118.0,121.0,117.5,118.0
347,2026-08-14 23:27:00.000000,118.0,123.0,119.0,119.5
